PROJECT_ID,MINISTRY,SECTOR,STATE,AGENCY,ORIGINAL_COST_RS_CRORE,CUMULATIVE_EXPENDITURE_RS_CRORE,PHYSICAL_PROGRESS_PERCENT,START_DATE,ORIGINAL_TARGET_DOC,PROGRESS_CHANGE,EXPENDITURE_CHANGE
617730.0,MINISTRY OF COAL,ELECTRICITY GENERATION,GUJARAT,NLC INDIA LIMITED [NLCIL],3335.85,2171.16,40.0,2024-01-06,2026-01-06,,
617730.0,MINISTRY OF COAL,ELECTRICITY GENERATION,GUJARAT,NLC INDIA LIMITED [NLCIL],3335.85,2254.57,60.0,2024-01-06,2026-01-06,20.0,83.41000000000031
617730.0,MINISTRY OF COAL,ELECTRICITY GENERATION,GUJARAT,NLC INDIA LIMITED [NLCIL],3335.85,2000.62,60.0,2024-01-06,2026-01-06,0.0,-253.95000000000027
617730.0,MINISTRY OF COAL,ELECTRICITY GENERATION,GUJARAT,NLC INDIA LIMITED [NLCIL],3335.85,2122.95,62.0,2024-01-06,2026-01-06,2.0,122.32999999999993
617764.0,MINISTRY OF COAL,COAL,JHARKHAND,NLC INDIA LIMITED [NLCIL],1354.2,141.98,40.0,2023-01-12,2029-01-03,,
617764.0,MINISTRY OF COAL,COAL,JHARKHAND,NLC INDIA LIMITED [NLCIL],1354.2,227.34,40.0,2023-01-12,2029-01-03,0.0,85.36000000000001
617764.0,MINISTRY OF COAL,COAL,JHARKHAND,NLC INDIA LIMITED [NLCIL],1354.2,228.36,40.0,2023-01-12,2029-01-03,0.0,1.0200000000000102
617764.0,MINISTRY OF COAL,COAL,JHARKHAND,NLC INDIA LIMITED [NLCIL],1354.2,233.77,40.0,2023-01-12,2029-01-03,0.0,5.409999999999997
617801.0,MINISTRY OF POWER,TRANSMISSION & DISTRIBUTION,GUJARAT,POWER GRID CORPORATION OF INDIA LIMITED [POWERGRID],581.74,7.08,1.5,2025-01-03,2026-01-12,,
617801.0,MINISTRY OF POWER,TRANSMISSION & DISTRIBUTION,GUJARAT,POWER GRID CORPORATION OF INDIA LIMITED [POWERGRID],581.74,11.63,2.0,2025-01-03,2026-01-12,0.5,4.550000000000001
617801.0,MINISTRY OF POWER,TRANSMISSION & DISTRIBUTION,GUJARAT,POWER GRID CORPORATION OF INDIA LIMITED [POWERGRID],581.74,17.45,6.0,2025-01-03,2026-01-12,4.0,5.8199999999999985
617801.0,MINISTRY OF POWER,TRANSMISSION & DISTRIBUTION,GUJARAT,POWER GRID CORPORATION OF INDIA LIMITED [POWERGRID],581.74,17.45,7.199999999999999,2025-01-03,2026-01-12,1.1999999999999993,0.0
617802.0,MINISTRY OF POWER,TRANSMISSION & DISTRIBUTION,MADHYA PRADESH,POWER GRID CORPORATION OF INDIA LIMITED [POWERGRID],319.0,12.76,2.5,2025-01-10,2028-01-03,,
617802.0,MINISTRY OF POWER,TRANSMISSION & DISTRIBUTION,MADHYA PRADESH,POWER GRID CORPORATION OF INDIA LIMITED [POWERGRID],319.0,12.76,2.5,2025-01-10,2028-01-03,0.0,0.0
617802.0,MINISTRY OF POWER,TRANSMISSION & DISTRIBUTION,MADHYA PRADESH,POWER GRID CORPORATION OF INDIA LIMITED [POWERGRID],319.0,16.3,2.5,2025-01-10,2028-01-03,0.0,3.540000000000001
617802.0,MINISTRY OF POWER,TRANSMISSION & DISTRIBUTION,MADHYA PRADESH,POWER GRID CORPORATION OF INDIA LIMITED [POWERGRID],319.0,17.23,4.8,2025-01-10,2028-01-03,2.3,0.9299999999999997
617803.0,MINISTRY OF POWER,TRANSMISSION & DISTRIBUTION,KARNATAKA,POWER GRID CORPORATION OF INDIA LIMITED [POWERGRID],379.0,17.06,2.5,2025-01-09,2027-01-09,,
617803.0,MINISTRY OF POWER,TRANSMISSION & DISTRIBUTION,KARNATAKA,POWER GRID CORPORATION OF INDIA LIMITED [POWERGRID],379.0,17.06,2.5,2025-01-09,2027-01-09,0.0,0.0
617803.0,MINISTRY OF POWER,TRANSMISSION & DISTRIBUTION,KARNATAKA,POWER GRID CORPORATION OF INDIA LIMITED [POWERGRID],379.0,17.06,2.5,2025-01-09,2027-01-09,0.0,0.0
617803.0,MINISTRY OF POWER,TRANSMISSION & DISTRIBUTION,KARNATAKA,POWER GRID CORPORATION OF INDIA LIMITED [POWERGRID],379.0,17.06,2.5,2025-01-09,2027-01-09,0.0,0.0
617804.0,"MINISTRY OF PORTS, SHIPPING AND WATERWAYS",SHIPPING,KARNATAKA,NEW MANGALORE PORT AUTHORITY,153.23,58.93,57.99999999999999,2024-01-06,2027-01-03,,
617804.0,"MINISTRY OF PORTS, SHIPPING AND WATERWAYS",SHIPPING,KARNATAKA,NEW MANGALORE PORT AUTHORITY,153.23,65.47,60.0,2024-01-06,2027-01-03,2.000000000000007,6.539999999999999
617804.0,"MINISTRY OF PORTS, SHIPPING AND WATERWAYS",SHIPPING,KARNATAKA,NEW MANGALORE PORT AUTHORITY,153.23,97.45,95.0,2024-01-06,2027-01-03,35.0,31.980000000000004
617804.0,"MINISTRY OF PORTS, SHIPPING AND WATERWAYS",SHIPPING,KARNATAKA,NEW MANGALORE PORT AUTHORITY,153.23,97.45,95.0,2024-01-06,2027-01-03,0.0,0.0
617806.0,MINISTRY OF POWER,TRANSMISSION & DISTRIBUTION,"MULTI-STATES (ANDHRA PRADESH, KARNATAKA)",STERLITE POWER,4535.99,677.57,40.0,2025-01-03,2027-01-03,,
617806.0,MINISTRY OF POWER,TRANSMISSION & DISTRIBUTION,"MULTI-STATES (ANDHRA PRADESH, KARNATAKA)",STERLITE POWER,4535.99,1057.57,50.0,2025-01-03,2027-01-03,10.0,379.9999999999999
617806.0,MINISTRY OF POWER,TRANSMISSION & DISTRIBUTION,"MULTI-STATES (ANDHRA PRADESH, KARNATAKA)",STERLITE POWER,4535.99,1057.57,50.0,2025-01-03,2027-01-03,0.0,0.0
617806.0,MINISTRY OF POWER,TRANSMISSION & DISTRIBUTION,"MULTI-STATES (ANDHRA PRADESH, KARNATAKA)",STERLITE POWER,4535.99,1207.57,64.0,2025-01-03,2027-01-03,14.0,150.0
617807.0,MINISTRY OF POWER,TRANSMISSION & DISTRIBUTION,"MULTI-STATES (BIHAR, UTTAR PRADESH)",POWER GRID CORPORATION OF INDIA LIMITED [POWERGRID],2368.0,35.52,2.0,2025-01-10,2027-01-10,,
617807.0,MINISTRY OF POWER,TRANSMISSION & DISTRIBUTION,"MULTI-STATES (BIHAR, UTTAR PRADESH)",POWER GRID CORPORATION OF INDIA LIMITED [POWERGRID],2368.0,35.52,2.03,2025-01-10,2027-01-10,0.029999999999999805,0.0
617807.0,MINISTRY OF POWER,TRANSMISSION & DISTRIBUTION,"MULTI-STATES (BIHAR, UTTAR PRADESH)",POWER GRID CORPORATION OF INDIA LIMITED [POWERGRID],2368.0,138.29,2.03,2025-01-10,2027-01-10,0.0,102.76999999999998
617807.0,MINISTRY OF POWER,TRANSMISSION & DISTRIBUTION,"MULTI-STATES (BIHAR, UTTAR PRADESH)",POWER GRID CORPORATION OF INDIA LIMITED [POWERGRID],2368.0,157.94,6.38,2025-01-10,2027-01-10,4.35,19.650000000000006
617808.0,MINISTRY OF POWER,TRANSMISSION & DISTRIBUTION,"MULTI-STATES (KARNATAKA, MAHARASHTRA)",POWER GRID CORPORATION OF INDIA LIMITED [POWERGRID],1007.0,20.14,2.5,2025-01-10,2027-01-10,,
617808.0,MINISTRY OF POWER,TRANSMISSION & DISTRIBUTION,"MULTI-STATES (KARNATAKA, MAHARASHTRA)",POWER GRID CORPORATION OF INDIA LIMITED [POWERGRID],1007.0,20.14,2.5,2025-01-10,2027-01-10,0.0,0.0
617808.0,MINISTRY OF POWER,TRANSMISSION & DISTRIBUTION,"MULTI-STATES (KARNATAKA, MAHARASHTRA)",POWER GRID CORPORATION OF INDIA LIMITED [POWERGRID],1007.0,49.85,2.5,2025-01-10,2027-01-10,0.0,29.71
617808.0,MINISTRY OF POWER,TRANSMISSION & DISTRIBUTION,"MULTI-STATES (KARNATAKA, MAHARASHTRA)",POWER GRID CORPORATION OF INDIA LIMITED [POWERGRID],1007.0,50.35,3.0,2025-01-10,2027-01-10,0.5,0.5
617818.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,ODISHA,MINISTRY OF PETROLEUM & NATURAL GAS,514.91,22.08,5.9,2022-01-02,,,
617818.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,ODISHA,MINISTRY OF PETROLEUM & NATURAL GAS,514.91,21.98,5.9,2022-01-02,2031-01-12,0.0,-0.09999999999999787
617818.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,ODISHA,MINISTRY OF PETROLEUM & NATURAL GAS,514.91,24.9,5.9,2022-01-02,2031-01-12,0.0,2.919999999999998
617818.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,ODISHA,GAIL GAS,514.91,25.77,5.800000000000001,2022-01-02,2031-01-12,-0.09999999999999964,0.870000000000001
617819.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,CHHATTISGARH,MINISTRY OF PETROLEUM & NATURAL GAS,557.04,8.76,2.2,2022-01-06,2030-01-06,,
617819.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,CHHATTISGARH,MINISTRY OF PETROLEUM & NATURAL GAS,557.04,8.76,2.2,2022-01-06,2030-01-06,0.0,0.0
617819.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,CHHATTISGARH,MINISTRY OF PETROLEUM & NATURAL GAS,557.04,10.33,2.2,2022-01-06,2030-01-06,0.0,1.5700000000000003
617819.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,CHHATTISGARH,GAIL GAS,557.04,11.63,2.2,2022-01-06,2030-01-06,0.0,1.3000000000000007
617822.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,TELANGANA,MINISTRYOFPETROLEUMNATURALGAS,215.0,45.69,24.7,2025-01-03,2027-01-09,,
617822.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,TELANGANA,MINISTRYOFPETROLEUMNATURALGAS,215.0,45.93,25.3,2025-01-03,2027-01-09,0.6000000000000014,0.240000000000002
617822.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,TELANGANA,MINISTRYOFPETROLEUMNATURALGAS,215.0,45.99,26.1,2025-01-03,2027-01-09,0.8000000000000007,0.060000000000002274
617822.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,TELANGANA,BHARAT PETROLEUM CORPORATION LIMITED [BPCL],215.0,46.87,29.1,2025-01-03,2027-01-09,3.0,0.8799999999999955
617827.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,"MULTI-STATES (ASSAM, BIHAR, WEST BENGAL)",MINISTRY OF PETROLEUM & NATURAL GAS,680.0,8.19,24.0,2024-01-12,2029-01-12,,
617827.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,"MULTI-STATES (ASSAM, BIHAR, WEST BENGAL)",MINISTRY OF PETROLEUM & NATURAL GAS,680.0,8.55,26.0,2024-01-12,2029-01-12,2.0,0.3600000000000012
617827.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,"MULTI-STATES (ASSAM, BIHAR, WEST BENGAL)",MINISTRY OF PETROLEUM & NATURAL GAS,680.0,12.65,29.0,2024-01-12,2029-01-12,3.0,4.1
617827.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,ASSAM,OIL INDIA LIMITED,680.0,13.53,29.0,2024-01-12,2029-01-12,0.0,0.879999999999999
617828.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,WEST BENGAL,INDIAN OIL CORPORATION LIMITED [IOCL],267.0,1.92,11.2,2024-01-09,2029-01-03,,
617828.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,WEST BENGAL,INDIAN OIL CORPORATION LIMITED [IOCL],267.0,2.29,12.7,2024-01-09,2029-01-03,1.5,0.3700000000000001
617828.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,WEST BENGAL,INDIAN OIL CORPORATION LIMITED [IOCL],267.0,2.41,14.3,2024-01-09,2029-01-03,1.6000000000000014,0.1200000000000001
617828.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,WEST BENGAL,INDIAN OIL CORPORATION LIMITED [IOCL],267.0,3.19,16.5,2024-01-09,2029-01-08,2.1999999999999993,0.7799999999999998
617829.0,MINISTRY OF PETROLEUM & NATURAL GAS,ENERGY STORAGE,MIZORAM,MINISTRY OF PETROLEUM & NATURAL GAS,225.71,22.78,32.0,2024-01-07,2028-01-10,,
617829.0,MINISTRY OF PETROLEUM & NATURAL GAS,ENERGY STORAGE,MIZORAM,MINISTRY OF PETROLEUM & NATURAL GAS,225.71,30.4,32.5,2024-01-07,2028-01-10,0.5,7.619999999999997
617829.0,MINISTRY OF PETROLEUM & NATURAL GAS,ENERGY STORAGE,MIZORAM,MINISTRYOFPETROLEUMNATURALGAS,225.71,30.84,33.0,2024-01-07,2028-01-10,0.5,0.4400000000000013
617829.0,MINISTRY OF PETROLEUM & NATURAL GAS,ENERGY STORAGE,MIZORAM,INDIAN OIL CORPORATION LIMITED [IOCL],225.71,32.45,34.0,2024-01-07,2028-01-10,1.0,1.610000000000003
617830.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,MADHYA PRADESH,MINISTRY OF PETROLEUM & NATURAL GAS,1792.0,488.0,65.2,2024-01-05,2027-01-01,,
617830.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,MADHYA PRADESH,MINISTRY OF PETROLEUM & NATURAL GAS,1792.0,488.0,68.2,2024-01-05,2027-01-01,3.0,0.0
617830.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,MADHYA PRADESH,MINISTRY OF PETROLEUM & NATURAL GAS,1792.0,510.5,70.8,2024-01-05,2027-01-01,2.5999999999999943,22.5
617830.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,MADHYA PRADESH,GAS AUTHORITY OF INDIA LIMITED [GAIL],1792.0,541.2,73.0,2024-01-05,2027-01-01,2.200000000000003,30.700000000000045
617832.0,MINISTRY OF RAILWAYS,RAILWAYS,JHARKHAND,EAST CENTRAL RAILWAY [ECR] - I,2887.11,0.0,0.0,2025-01-06,2029-01-12,,
617832.0,MINISTRY OF RAILWAYS,RAILWAYS,JHARKHAND,EAST CENTRAL RAILWAY [ECR] - I,2887.11,0.1,0.0,2025-01-06,2029-01-12,0.0,0.1
617832.0,MINISTRY OF RAILWAYS,RAILWAYS,JHARKHAND,EAST CENTRAL RAILWAY [ECR] - I,2887.11,0.1,0.0,2025-01-06,2029-01-12,0.0,0.0
617832.0,MINISTRY OF RAILWAYS,RAILWAYS,JHARKHAND,CAO/CON/SOUTH/MHX ECR MOR,2887.11,0.85,0.0,2026-01-07,2029-01-12,0.0,0.75
617836.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,ASSAM,MINISTRY OF PETROLEUM & NATURAL GAS,635.28,453.66,60.6,2022-01-12,2025-01-12,,
617836.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,ASSAM,MINISTRY OF PETROLEUM & NATURAL GAS,635.28,543.0,69.0,2022-01-12,2025-01-12,8.399999999999999,89.33999999999997
617836.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,ASSAM,MINISTRY OF PETROLEUM & NATURAL GAS,635.28,543.0,70.8,2022-01-12,2025-01-12,1.7999999999999972,0.0
617836.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,ASSAM,NUMALIGARH REFINERY LIMITED,635.28,464.46,72.0,2022-01-12,2025-01-12,1.2000000000000028,-78.54000000000002
617837.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,WEST BENGAL,MINISTRY OF PETROLEUM & NATURAL GAS,484.0,310.0,87.9,2021-01-11,2025-01-12,,
617837.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,WEST BENGAL,MINISTRY OF PETROLEUM & NATURAL GAS,484.0,311.17,88.0,2021-01-11,2025-01-12,0.09999999999999432,1.170000000000016
617837.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,WEST BENGAL,MINISTRY OF PETROLEUM & NATURAL GAS,484.0,315.4,88.3,2021-01-11,2025-01-12,0.29999999999999716,4.229999999999961
617837.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,WEST BENGAL,NUMALIGARH REFINERY LIMITED,484.0,319.32,89.0,2021-01-11,2025-01-12,0.7000000000000028,3.920000000000016
617838.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,KERALA,MINISTRY OF PETROLEUM & NATURAL GAS,1130.0,268.98,36.2,2024-01-09,2028-01-08,,
617838.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,KERALA,MINISTRY OF PETROLEUM & NATURAL GAS,1130.0,284.58,41.0,2024-01-09,2028-01-08,4.799999999999997,15.599999999999966
617838.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,KERALA,MINISTRY OF PETROLEUM & NATURAL GAS,1130.0,306.1,43.2,2024-01-09,2028-01-08,2.200000000000003,21.52000000000004
617838.0,MINISTRY OF PETROLEUM & NATURAL GAS,OIL & GAS,KERALA,BHARAT PETROLEUM CORPORATION LIMITED [BPCL],1130.0,324.61,48.8,2024-01-09,2028-01-08,5.599999999999994,18.50999999999999
617839.0,MINISTRY OF PETROLEUM & NATURAL GAS,ENERGY STORAGE,GUJARAT,MINISTRY OF PETROLEUM & NATURAL GAS,356.86,72.32,66.0,2023-01-05,2026-01-07,,
617839.0,MINISTRY OF PETROLEUM & NATURAL GAS,ENERGY STORAGE,GUJARAT,MINISTRY OF PETROLEUM & NATURAL GAS,356.86,161.02,67.0,2023-01-05,2026-01-07,1.0,88.70000000000002
617839.0,MINISTRY OF PETROLEUM & NATURAL GAS,ENERGY STORAGE,GUJARAT,MINISTRY OF PETROLEUM & NATURAL GAS,356.86,163.79,67.5,2023-01-05,2026-01-07,0.5,2.769999999999982
617839.0,MINISTRY OF PETROLEUM & NATURAL GAS,ENERGY STORAGE,GUJARAT,INDIAN OIL CORPORATION LIMITED [IOCL],356.86,168.04,68.0,2023-01-05,2026-01-07,0.5,4.25
617877.0,DEPARTMENT OF HIGHER EDUCATION,EDUCATION,CHHATTISGARH,"INDIAN INSTITUTE OF TECHNOLOGY, BHILAI",1188.97,0.0,0.0,2026-01-01,2028-01-10,,
617877.0,DEPARTMENT OF HIGHER EDUCATION,EDUCATION,CHHATTISGARH,"INDIAN INSTITUTE OF TECHNOLOGY, BHILAI",1188.97,0.0,0.0,2026-01-01,2028-01-10,0.0,0.0
617877.0,DEPARTMENT OF HIGHER EDUCATION,EDUCATION,CHHATTISGARH,"INDIAN INSTITUTE OF TECHNOLOGY, BHILAI",1188.97,0.0,0.0,2026-01-01,2028-01-10,0.0,0.0
617877.0,DEPARTMENT OF HIGHER EDUCATION,EDUCATION,CHHATTISGARH,"INDIAN INSTITUTE OF TECHNOLOGY, BHILAI",1188.97,1.92,0.0,2026-01-01,2028-01-10,0.0,1.92
617878.0,DEPARTMENT OF HIGHER EDUCATION,EDUCATION,KERALA,INDIAN INSTITUTE OF TECHNOLOGY PALAKKAD,1527.0,9.8,0.0,2026-01-01,2028-01-10,,
617878.0,DEPARTMENT OF HIGHER EDUCATION,EDUCATION,KERALA,INDIAN INSTITUTE OF TECHNOLOGY PALAKKAD,1527.0,9.8,0.0,2026-01-01,2028-01-10,0.0,0.0
617878.0,DEPARTMENT OF HIGHER EDUCATION,EDUCATION,KERALA,INDIAN INSTITUTE OF TECHNOLOGY PALAKKAD,1527.0,9.8,0.0,2026-01-01,2028-01-10,0.0,0.0
617878.0,DEPARTMENT OF HIGHER EDUCATION,EDUCATION,KERALA,INDIAN INSTITUTE OF TECHNOLOGY PALAKKAD,1527.0,9.8,0.0,2026-01-01,2028-01-10,0.0,0.0
617880.0,MINISTRY OF RAILWAYS,RAILWAYS,GUJARAT,WESTERN RAILWAY [WR] - II,2526.47,0.0,0.0,2025-01-09,2028-01-09,,
617880.0,MINISTRY OF RAILWAYS,RAILWAYS,GUJARAT,WESTERN RAILWAY [WR] - II,2526.47,0.0,0.0,2025-01-09,2028-01-09,0.0,0.0
617880.0,MINISTRY OF RAILWAYS,RAILWAYS,GUJARAT,WESTERN RAILWAY [WR] - II,2526.47,0.0,0.0,2025-01-09,2028-01-09,0.0,0.0
617882.0,MINISTRY OF HEALTH & FAMILY WELFARE,HEALTHCARE,DELHI,PMSSY AND INSTITUTE OF NATIONAL IMPORTANCE,358.19,0.0,0.0,2025-01-09,2026-01-09,,
617882.0,MINISTRY OF HEALTH & FAMILY WELFARE,HEALTHCARE,DELHI,PMSSY AND INSTITUTE OF NATIONAL IMPORTANCE,358.19,53.73,20.0,2025-01-09,2026-01-09,20.0,53.73
617882.0,MINISTRY OF HEALTH & FAMILY WELFARE,HEALTHCARE,DELHI,PMSSY AND INSTITUTE OF NATIONAL IMPORTANCE,358.19,53.73,35.0,2025-01-09,2026-01-09,15.0,0.0
617882.0,MINISTRY OF HEALTH & FAMILY WELFARE,HEALTHCARE,DELHI,PMSSY AND INSTITUTE OF NATIONAL IMPORTANCE,358.19,53.73,40.0,2025-01-09,2026-01-09,5.0,0.0
617883.0,MINISTRY OF HEALTH & FAMILY WELFARE,HEALTHCARE,DELHI,PMSSY AND INSTITUTE OF NATIONAL IMPORTANCE,4441.0,24.68,61.0,2022-01-06,2027-01-06,,
617883.0,MINISTRY OF HEALTH & FAMILY WELFARE,HEALTHCARE,DELHI,PMSSY AND INSTITUTE OF NATIONAL IMPORTANCE,4441.0,44.44,56.99999999999999,2022-01-06,2027-01-06,-4.000000000000007,19.759999999999998
617883.0,MINISTRY OF HEALTH & FAMILY WELFARE,HEALTHCARE,DELHI,PMSSY AND INSTITUTE OF NATIONAL IMPORTANCE,4441.0,44.44,56.99999999999999,2022-01-06,2027-01-06,0.0,0.0
617883.0,MINISTRY OF HEALTH & FAMILY WELFARE,HEALTHCARE,DELHI,PMSSY AND INSTITUTE OF NATIONAL IMPORTANCE,4441.0,44.44,56.99999999999999,2022-01-06,2027-01-06,0.0,0.0
617885.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,MEGHALAYA,MORTH,302.88,182.58,99.1,2022-01-02,2023-01-08,,
617885.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,MEGHALAYA,MORTH,302.88,182.58,99.1,2022-01-02,2023-01-08,0.0,0.0
617885.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,MEGHALAYA,MORTH,302.88,187.77,99.1,2022-01-02,2023-01-08,0.0,5.189999999999998
617885.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,MEGHALAYA,MORTH,302.88,187.77,99.62,2022-01-02,2023-01-08,0.5200000000000102,0.0
617886.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,NAGALAND,MORTH,252.2,0.0,44.46,2024-01-06,2026-01-06,,
617886.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,NAGALAND,MORTH,252.2,0.0,44.46,2024-01-06,2026-01-06,0.0,0.0
617886.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,NAGALAND,MORTH,252.2,0.0,44.46,2024-01-06,2026-01-06,0.0,0.0
617886.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,NAGALAND,MORTH,252.2,0.0,44.46,2024-01-06,2026-01-06,0.0,0.0
617887.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,RAJASTHAN,MORTH,379.23,179.11,99.0,2021-01-10,2023-01-10,,
617887.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,RAJASTHAN,MORTH,379.23,179.11,99.0,2021-01-10,2023-01-10,0.0,0.0
617887.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,RAJASTHAN,MORTH,379.23,206.48,100.0,2021-01-10,2023-01-10,1.0,27.369999999999976
617888.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,UTTARAKHAND,MORTH,192.54,0.0,99.0,2024-01-02,2025-01-02,,
617888.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,UTTARAKHAND,MORTH,192.54,0.0,99.0,2024-01-02,2025-01-02,0.0,0.0
617888.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,UTTARAKHAND,MORTH,192.54,0.0,99.0,2024-01-02,2025-01-02,0.0,0.0
617888.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,UTTARAKHAND,MORTH,192.54,0.0,99.0,2024-01-02,2025-01-02,0.0,0.0
617889.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,UTTARAKHAND,MORTH,192.22,0.0,97.0,2023-01-06,2024-01-06,,
617889.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,UTTARAKHAND,MORTH,192.22,0.0,98.5,2023-01-06,2024-01-06,1.5,0.0
617889.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,UTTARAKHAND,MORTH,192.22,0.0,98.5,2023-01-06,2024-01-06,0.0,0.0
617889.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,UTTARAKHAND,MORTH,192.22,0.0,98.5,2023-01-06,2024-01-06,0.0,0.0
617890.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,UTTARAKHAND,MORTH,220.89,0.0,5.0,2026-01-01,2027-01-12,,
617890.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,UTTARAKHAND,MORTH,220.89,0.0,8.0,2026-01-01,2027-01-12,3.0,0.0
617890.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,UTTARAKHAND,MORTH,220.89,0.0,8.0,2026-01-01,2027-01-12,0.0,0.0
617890.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,UTTARAKHAND,MORTH,220.89,0.0,8.5,2026-01-01,2027-01-12,0.5,0.0
617891.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,RAJASTHAN,MORTH,186.29,66.7,100.0,2023-01-02,2024-01-08,,
617891.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,RAJASTHAN,MORTH,186.29,66.7,100.0,2023-01-02,2024-01-08,0.0,0.0
617892.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,ARUNACHAL PRADESH,MORTH,450.65,308.61,96.61,2020-01-11,2023-01-11,,
617892.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,ARUNACHAL PRADESH,MORTH,450.65,308.61,96.61,2020-01-11,2023-01-11,0.0,0.0
617892.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,ARUNACHAL PRADESH,MORTH,450.65,345.01,96.61,2020-01-11,2023-01-11,0.0,36.39999999999998
